event_id,state,district,lat,lng,geology,year,label
MN/UKH/83K12/2017/31,Manipur,Ukhrul,25.079361,94.549667,"Oceanic pelagic 
sediments",2017.0,2
MAN/SEN/83K04/2015/101,Manipur,Senapati,25.044111,94.233778,Shale,2015.0,2
MN/KAM/83L06/2018/19,Manipur,Kamjong,24.618157,94.309379,"SPLINTERY SHALE,SANDSTONE,SILTSTONE& PLANT FOSSILS",2018.0,2
MN/NON/83H10/2018/15,Manipur,Noney,24.649492,93.679522,Highly friable shale with siltstone alteration,2018.0,2
MN/TAM/83H05/2018/2,Manipur,Tamenglong,24.952611,93.487611,Friable sandstone of Jenam Formation,2018.0,2
MAN/SEN/83K03/2015/59,Manipur,Senapati,25.342472,94.161667,Shale,2015.0,2
MN/UKH/83L02/2018/23,Manipur,Ukhrul,24.689139,94.165472,Splintery shale,2018.0,2
MN/NON/83H10/2018/48,Manipur,Noney,24.640072,93.627392,"Shale, siltstone and sandstone of Upper Disang Formation.",2018.0,2
MN/NON/83H10/2018/2,Manipur,Noney,24.641444,93.691639,Shale and Sandstone  alteration of Upper Disang.,2018.0,2
MN/CCP/83H12/2020/25,Manipur,Churachandpur,23.98,93.55,Sandstone and shale intercalation,2020.0,2
MN/CHA/83L03/2018/34,Manipur,Chandel,24.256583,94.093111,Alt beds of Shale and siltstone,2018.0,2
MN/KAM/83L06/2018/16,Manipur,Kamjong,24.677303,94.253445,"SPLINTERY SHALE,SANDSTONE,SILTSTONE& PLANT FOSSILS",2018.0,2
MAN/TAM/83G12/2017/0121,Manipur,Tamenglong,25.135861,93.6675, ,2017.0,2
MN/CCR/83H02/2020/2,Manipur,Churachandpur,24.53,93.07,Highly weathered and fracture Sandstone and weathered shale.,2020.0,2
MAN/TAM/83G12/2017/0009,Manipur,Tamenglong,25.164222,93.736361, ,2017.0,2
MN/NON/83H05/2018/70,Manipur,Noney,24.775167,93.440722,Shale and  sandstone intercalation of Laisong Formation,2018.0,2
MN/UKH/83K11/2017/98,Manipur,Ukhrul,25.388056,94.550083,Shale,2017.0,2
MN/NON/83H05/2018/29,Manipur,Noney,24.842444,93.499333,Shale and sandstone intercalation of Upper Disang,2018.0,2
MN/UKH/83K12/2017/42,Manipur,Ukhrul,25.095611,94.522944,"Oceanic pelagic 
sediments",2017.0,2
MN/CHU/83H10/2018/33,Manipur,Churachandpur,24.599858,93.725225,Sandstone and shale alteration,2018.0,2
MAN/UKH/83K08/2015/012,Manipur,Ukhrul,25.033778,94.43625,No exposure,2015.0,2
MN/TEN/83L03/2018/47,Manipur,Tengnoupal,24.304417,94.243889,Shale,2018.0,2
MN/KAM/83L05/2018/38,Manipur,Kamjong,24.814386,94.32344,"SHALE, SILTSTONE, GREYWACKE RHYTHMITE & SANDSTONE",2018.0,2
MN/CCP/83H12/2020/16,Manipur,Churachandpur,24.03,93.57,Shale,2020.0,2
MAN/UKH/83K08/2015/042,Manipur,Ukhrul,25.127556,94.338583,Olistrosome,2015.0,2
MN/KAN/83G16/2018/006,Manipur,Kangpokpi,25.201083,93.140806,Contact zone of Disang Group and Laisong Formation of Barail Group. Disang Group of rocks represented by dark grey colored shale is overlain by Laisong Formation represented by buffed sandstone with partings of siltstone and shale.,2018.0,2
MN/UKH/83K12/2017/30,Manipur,Ukhrul,25.069306,94.536528,"Oceanic pelagic 
sediments",2017.0,2
MN/NON/83H10/2018/18,Manipur,Noney,24.646197,93.671856,Splintery shale and Sandstone alteration.,2018.0,2
MN/TAM/83H01/2018/48,Manipur,Tamenglong,24.795814,93.230263,Intercalation of Sandstone and Shale.,2018.0,2
MN/TAM/83H06/2018/12,Manipur,Tamenglong,24.734806,93.296306,Shale of Jenam Formation,2018.0,2
MAN/SEN/83K03/2015/39,Manipur,Senapati,25.444722,94.0414,Sandstone with intercalation of shale,2015.0,2
MN/CDL/84E13/2020/7,Manipur,Chandel,23.97,93.95,Sandstone intecalated with shale,2020.0,2
MN/CCP/83H11/2020/45,Manipur,Churachandpur,24.33,93.53,Sandstone,2020.0,2
MN/NON/83H09/2018/44,Manipur,Noney,24.784611,93.659528,Shale of Upper Disang Formation,2018.0,2
MN/UKH/83L01/2018/13,Manipur,Ukhrul,24.969056,94.173528,Weathered Shale,2018.0,2
MN/UKH/83K11/2017/3,Manipur,Ukhrul,25.314972,94.5065,Shale,2017.0,2
MN/CCP/83H07/2020/3,Manipur,Churachandpur,24.34,93.32,Weathered siltstone,2020.0,2
MN/CHU/83H10/2018/84,Manipur,Churachandpur,24.544361,93.674917,Splintery shale with subordinate sandstone,2018.0,2
MN/UKH/83K12/2017/74,Manipur,Ukhrul,25.181222,94.524611,Shale,2017.0,2
MN/CCP/83H12/2020/34,Manipur,Churachandpur,24.17,93.59,Massive shale and sandstone,2020.0,2
MN/KAM/83L06/2018/10,Manipur,Kamjong,24.672316,94.26374,"SPLINTERY SHALE,SANDSTONE,SILTSTONE& PLANT FOSSILS",2018.0,2
MN/NON/83H10/2018/23,Manipur,Noney,24.862903,93.616397,"Shale, siltstone, Greywacke rhythmite and sandstone of Upper Disang Formation.",2018.0,2
MN/CCP/83H08/2020/2,Manipur,Churachandpur,24.1,93.28,Weathered shale/ siltstone and sandstone,2020.0,2
MAN/SEN/83K03/2015/82,Manipur,Senapati,25.265492,94.098872,Shale,2015.0,2
MN/NON/83H09/2018/35,Manipur,Noney,24.820667,93.525444,Shale of Disang Formation,2018.0,2
MAN/TAM/83G12/2017/0023,Manipur,Tamenglong,25.153472,93.712444, ,2017.0,2
MN/CCP/83H08/2020/21,Manipur,Churachandpur,24.21,93.29,Weathered Sandstone,2020.0,2
MAN/SEN/83K03/2015/6,Manipur,Senapati,25.289833,94.036647,Weathered shale,2015.0,2
MAN/SEN/83K07/2015/062,Manipur,Senapati,25.289444,94.309472, ,2015.0,2
MN/CDL/83L04/2020/8,Manipur,Chandel,24.06,94.05,Barail sandstone,2020.0,2
MN/NON/83H10/2018/49,Manipur,Noney,24.644889,93.619583,Sandstone and splintery shale alteration,2018.0,2
MN/KAM/83L05/2018/43,Manipur,Kamjong,24.835145,94.340419,"UNDIFF.SEDIMENTS, OPHIOLITES WITH OLISTROSTOME",2018.0,2
MN/UKH/83K11/2017/45,Manipur,Ukhrul,25.415583,94.558778,Shale,2017.0,2
MAN/SEN/83K03/2015/56,Manipur,Senapati,25.318628,94.092053,Shale,2015.0,2
MN/UKH/83K11/2017/51,Manipur,Ukhrul,25.418361,94.578528,Shale,2017.0,2
MAN/SEN/83K03/2015/85,Manipur,Senapati,25.257919,94.091564,Shale,2015.0,2
MAN/SEN/83K04/2015/93,Manipur,Senapati,25.173056,94.136261,Shale,2015.0,2
MN/WEI/83H13/2020/1,Manipur,West Imphal,24.84,93.9,"Shale, siltstone, greywacke rhythmite & sandstone",2020.0,2
MN/PZL/83H03/2020/10,Manipur,Pherzawl,24.29,93.11,Shale of Jenam Formation.,2020.0,2
MN/NON/83H10/2018/30,Manipur,Noney,24.615083,93.696844,Sandstone and shale intercalation,2018.0,2
MAN/TAM/83G12/2017/0140,Manipur,Tamenglong,25.159386,93.720417, ,2017.0,2
MAN/TAM/83G12/2017/0025,Manipur,Tamenglong,25.159778,93.7065, ,2017.0,2
MAN/SEN/83G14/2015/30,Manipur,Senapati,25.527,93.953,Sandstone dominated Barails,2015.0,2
MN/UKH/83K11/2017/92,Manipur,Ukhrul,25.45475,94.552583,Shale,2017.0,2
MN/PZL/83H04/2020/5,Manipur,Pherzawl,24.23,93.08,Shale of Jenam Formation.,2020.0,2
AR/ANJ/91D11/2014/31,Arunachal Pradesh,Anjaw,28.26814,96.55728,Highly jointed gneiss,2014.0,2
AR/CHNG/92A07/2022/064,Arunachal Pradesh,Changlang,27.474408,96.408773,Intercalation of weathered sandstone -siltstone –mudstone of Tipam Formation.,2022.0,2
AP/DV/82P/13/2022/LS-114,Arunachal Pradesh,Dibang Valley,28.775779,95.890362,Gneiss,2022.0,2
AP/E-Siang/82P8/2021/LS18,Arunachal Pradesh,East Siang,28.138811,95.254821,"Quaternary river terrace, pebbly bed",2021.0,2
AR/ANJ/91D11/2014/34,Arunachal Pradesh,Anjaw,28.31211,96.61719,Colluvium (10 – 15 m) consisting of rock boulders embedded in sandy matrix,2014.0,2
AP/LDV/82P15/2022/21,Arunachal Pradesh,Lower Dibang Valley,28.243461,95.894049,Chlorite schist of Dibang Group,2022.0,2
AP/LDV/82P11/2022/LS66,Arunachal Pradesh,East Siang,28.165684,95.462909,Older alluvium,2022.0,2
AP/DV/82P15/2022/11,Arunachal Pradesh,Dibang Valley,28.297476,95.791016,Quartzite of Boling Group,2022.0,2
ARN/TWNG/78M14/2016/0007,Arunachal Pradesh,Tawang,27.589889,91.881194,Unconsolidated slope forming material,2016.0,2
AR/CHNG/92A03/2022/083,Arunachal Pradesh,Changlang,27.29268,96.024049,Shale-Carbonaceous shale intercalation of Barail Group,2022.0,2
AR/CHNG/92A07/2022/074,Arunachal Pradesh,Changlang,27.453197,96.444944,"Sandstone &mudstone, Tipam Fm.",2022.0,2
AR/USI/82L13/2022/46,Arunachal Pradesh,Upper Siang,28.787486,94.819425,Chlorite schist,2022.0,2
AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley,28.309975,95.952909,Quartzite of Dibang Group,2022.0,2
AR/CHNG/83M12/2022/043,Arunachal Pradesh,Changlang,27.115545,95.733337,Shale of Disang Group,2022.0,2
ARN/PAP/83E11/2017/03,Arunachal Pradesh,Papum Pare,27.10736,93.64975, ,2017.0,2
ARN/TWNG/78M14/2016/0016,Arunachal Pradesh,Tawang,27.587611,91.894167,Sand and slity clay with fragments of quartzo-felspathic gneiss,2016.0,2
AP/DV/82P15/2022/135,Arunachal Pradesh,Dibang Valley,28.476722,95.841356,Chlorite schist of Dibang Group,2022.0,2
AR/WKG/83A03/2021/028,Arunachal Pradesh,West Kameng,27.456278,92.109556,Muscovite schist,2021.0,2
AR/CHNG/83M12/2022/050,Arunachal Pradesh,Changlang,27.057191,95.716883,Shale of Disang Group,2022.0,2
AP/DV/82P/14/2022/LS-99,Arunachal Pradesh,Lower Dibang Valley,28.266271,95.609385,gneiss ,2022.0,2
AP/KK/83E09/2021/30,Arunachal Pradesh,Kurung Kumey,27.854583,93.484722,Schist,2021.0,2
AR/EK/ 83A14/2020-21/08,Arunachal Pradesh,East Kameng,27.543778,92.982806,Mica biotite gneiss,2020.0,2
AP/PAP/83E16/2021/17,Arunachal Pradesh,Papum Pare,27.246111,93.804667,Weathered granite gneiss,2021.0,2
AP/WSG/83I09/2021/117,Arunachal Pradesh,West Siang,27.664972,94.693861,Sandstone,2021.0,2
AR/US/82P02/2022/070,Arunachal Pradesh,Upper Siang,28.550694,95.158333,Shale of Yingkiong Group,2022.0,2
AP/KM/83I01/2021/5,Arunachal Pradesh,Kamle,27.8305,94.157444,Mica rich gneiss,2021.0,2
AP/PAP/83E15/2021/26,Arunachal Pradesh,Papum Pare,27.294278,93.802056,"Highly weathered gneiss, carb shales and sandstone",2021.0,2
AP/E-Siang/82P8/2021/LS8,Arunachal Pradesh,East Siang,28.099858,95.282975,Interbedded carbonaceous shale and sandstone,2021.0,2
AP/LDV/82P16/2022/78,Arunachal Pradesh,Lower Dibang Valley,28.249718,95.546273,Shale of Miri Group,2022.0,2
AP/E-Siang/82P8/2022/LS44,Arunachal Pradesh,Dibang Valley,28.786868,95.908637,Lower Shiwalik,2022.0,2
AP/AW/91D8/2022/83,Arunachal Pradesh,Anjaw,28.106321,96.447245,Granitoid of Lohit Granitoid Complex,2022.0,2
AR/WKG/83A03/2021/023,Arunachal Pradesh,West Kameng,27.395444,92.164167,Overburden covered slope,2021.0,2
AR/CHNG/92A07/2022/061,Arunachal Pradesh,Changlang,27.479141,96.403435,"Sandstone-Siltstone intercalation, Tipam Fm.",2022.0,2
AP/WSG/83I09/2021/104,Arunachal Pradesh,West Siang,27.777278,94.715583,Sandstone,2021.0,2
AP/E-Siang/82P8/2022/LS53,Arunachal Pradesh,East Siang,28.142551,95.287886,older compacted debris,2022.0,2
AP/E-Siang/82P8/2021/LS28,Arunachal Pradesh,Lower Dibang Valley,28.263228,95.570962,Quartzite,2021.0,2
AR/CHNG/83M16/2022/105,Arunachal Pradesh,Changlang,27.160065,95.754919,"Splintery Shale-siltstone intercalation, Disang Group",2022.0,2
AP/E-Siang/82P8/2021/LS15,Arunachal Pradesh,East Siang,28.113846,95.273389,"Quaternary river terrace, pebbly bed",2021.0,2
AR/WSI/82L15/2022/53,Arunachal Pradesh,West Siang,28.2823,94.863031,Phyllite,2022.0,2
AR/US/82P04/2022/049,Arunachal Pradesh,Upper Siang,28.622722,95.043528,Quartzite-Miri Group,2022.0,2
AR/LD/82P04/2022/034,Arunachal Pradesh,Lower dibang valley,27.951306,95.074056,Alluvium,2022.0,2
AP/PAP/83E11/2021/77,Arunachal Pradesh,Papum Pare,27.251806,93.504278,Weathered granite gneiss,2021.0,2
AR/ES/82P04/2022/010,Arunachal Pradesh,East Siang,28.169583,95.223917,Quartzite-Miri Group,2022.0,2
AP/PAP/83E12/2021/71,Arunachal Pradesh,Papum Pare,27.223667,93.580417,Granite gneiss,2021.0,2
AP/KK/83E09/2021/21,Arunachal Pradesh,Kurung Kumey,27.866083,93.467306,Schist,2021.0,2
AP/LDV/82P11/2022/LS63,Arunachal Pradesh,East Siang,28.163322,95.459813,Older alluvium,2022.0,2
AR/LPD/82L12/2021/02,Arunachal Pradesh,Leparada,28.013577,94.568456,Phyllite,2021.0,2
AR/S/82P04/2022/029,Arunachal Pradesh,Siang,28.174806,95.025111,carbonaceous shale,2022.0,2
AP/PAP/83E11/2021/76,Arunachal Pradesh,Papum Pare,27.2495,93.507833,Weathered granite gneiss,2021.0,2
AP/PAP/83E15/2021/20,Arunachal Pradesh,Papum Pare,27.269861,93.802361,Weathered Bomdila gneiss,2021.0,2
AP/PAP/83E12/2021/75,Arunachal Pradesh,Papum Pare,27.235306,93.524389,Mica schist,2021.0,2
AP/DV/82P/13/2022/LS-139,Arunachal Pradesh,Dibang Valley,28.873622,95.850285,Gneiss,2022.0,2
AP/WSG/83I09/2021/102,Arunachal Pradesh,West Siang,27.720444,94.721528,Micaceous sandstone,2021.0,2
ARN/LS/83E15/2016/03,Arunachal Pradesh,Lower Subansiri,27.307072,93.806008,Weathered gneiss (Potin Formation of Bomdila Group),2016.0,2
AR/TIR/83M12/2022/036,Arunachal Pradesh,Tirap,27.105748,95.654176,Shale-sandstone-siltstone intercalation of Barail Group,2022.0,2
AP/LDV/82P16/2022/112,Arunachal Pradesh,Lower Dibang Valley,28.30984,95.984084,Chlorite schist with phyllite of Dibang Group,2022.0,2
AP/DV/82P15/2022/144,Arunachal Pradesh,Dibang Valley,28.457775,95.853489,Quartzite of Dibang Group,2022.0,2
AP/DV/82P/13/2022/LS-108,Arunachal Pradesh,Dibang Valley,28.628208,95.85647,Gneiss,2022.0,2
AP/KRA/83E10/2021/33,Arunachal Pradesh,Kra Daadi,27.637611,93.637722,Weathered Gneiss,2021.0,2
AR/WSI/82L11/2021/18,Arunachal Pradesh,West Siang,28.42636,94.6774,Micaceous laminated quartzite,2021.0,2
AR/CHNG/83M15/2022/091,Arunachal Pradesh,Changlang,27.287781,95.978389,Siltstone-shale intercalation of Barail Group,2022.0,2
AR/WSI/82L12/2021/10,Arunachal Pradesh,West Siang,28.021678,94.536256,Quartzite,2021.0,2
AR/WKA/83A12/2014/23,Arunachal Pradesh,West Kameng,27.06658,92.59572,"Rock boulders embedded in the sandy, overburden material resting over the Siwalik sandstones",2014.0,2
AR/ES/82P04/2022/004,Arunachal Pradesh,East Siang,28.154111,95.181694,"Orthoquartzite with shale, Miri Group",2022.0,2
AR/CHNG/92A03/2022/098,Arunachal Pradesh,Changlang,27.268973,96.037707,Carbonaceous shale-shale-siltstone intercalation of Barail Gruop,2022.0,2
AP/LDV/82P16/2022/54,Arunachal Pradesh,Lower Dibang Valley,28.21909,95.791084,Chlorite schist of Dibang Group,2022.0,2
AR/EK/ 83A14/2020-21/05,Arunachal Pradesh,East Kameng,27.553611,92.975583,Highly weathered and fractured coarse grained mica biotite gneiss with development of local schistosity. S1 plane: 60°/270° striking N5°E.,2020.0,2
AR/EK/ 83A14/2020-21/30,Arunachal Pradesh,East Kameng,27.535806,92.930667,Quartz mica schist and gneiss,2020.0,2
AP/DV/82P15/2022/122,Arunachal Pradesh,Dibang Valley,28.498464,95.828278,Chlorite schist of Dibang Group,2022.0,2
AR/WS/82L16/2022/082,Arunachal Pradesh,West Siang,28.226722,94.895611,Quartzite of Boleng Group,2022.0,2
AR/TIR/83N09/2022/017,Arunachal Pradesh,Tirap,26.904294,95.549313,"Intercalation of carbonaceous shale- siltstone, Barail Group",2022.0,2
AR/TIR/83N05/2022/008,Arunachal Pradesh,Tirap,26.936043,95.370996,"Shale and grey shale, Disang Group",2022.0,2
AR/USI/82L13/2022/45,Arunachal Pradesh,Upper Siang,28.787937,94.820098,Quartz-Chlorite Schist,2022.0,2
AR/TIR/83M12/2022/038,Arunachal Pradesh,Tirap,27.099707,95.641075,Intercalation of sandstone-siltstone – shale of Barail Group.,2022.0,2
AP/PAP/83E15/2021/22,Arunachal Pradesh,Papum Pare,27.2745,93.797833,Weathered Bomdila gneiss,2021.0,2
AR/US/82P02/2022/064,Arunachal Pradesh,Upper Siang,28.614667,95.063611,Sandstone and Shale of Yingkiong Group,2022.0,2
AR/WS/82L16/2022/080,Arunachal Pradesh,West Siang,28.506306,94.873361,Quartzite of Boleng Group,2022.0,2
AR/CHNG/92A07/2022/072,Arunachal Pradesh,Changlang,27.447181,96.439865,"Sandstone &mudstone , Tipam Fm.",2022.0,2
AP/AW/91D8/2022/93,Arunachal Pradesh,Anjaw,28.090087,96.454067,Granitoid of Lohit Granitoid Complex,2022.0,2
AR/EK/ 83A14/2020-21/26,Arunachal Pradesh,East Kameng,27.530556,92.959167,Gneiss,2020.0,2
AR/WSI/82L12/2021/12,Arunachal Pradesh,West Siang,28.133963,94.611953,Micaceous Quarzite,2021.0,2
AP/US/83E09/2021/16,Arunachal Pradesh,Upper Subansiri,27.844444,93.973944,Gneiss,2021.0,2
ARN/TWG/78M14/2016/0026,Arunachal Pradesh,Tawang,27.599,91.876528,Overburden. (Comprise of loose and unconsolidated slope forming materials),2016.0,2
AR/TIR/83M12/2022/039,Arunachal Pradesh,Tirap,27.095969,95.634872,Overburden covered slope: predominantly weathered intercalation of sandstone- shale-silstone of Barail Group.,2022.0,2
AP/LDV/82P16/2022/114,Arunachal Pradesh,Lower Dibang Valley,28.312731,95.975665,Chlorite schist with phyllite of Dibang Group,2022.0,2
AP/AW/91D8/2022/85,Arunachal Pradesh,Anjaw,28.105572,96.447685,Granitoid of Lohit Granitoid Complex,2022.0,2
AR/WKG/83A03/2021/022,Arunachal Pradesh,West Kameng,27.396722,92.163861,Muscovite schist,2021.0,2
AP/KK/83E09/2021/20,Arunachal Pradesh,Kurung Kumey,27.863722,93.473389,Schist,2021.0,2
AP/LDV/82P16/2022/31,Arunachal Pradesh,Lower Dibang Valley,28.24175,95.925012,Peridotite of Mayudia Ultramafic Complex,2022.0,2
AR/CHNG/92A07/2022/067,Arunachal Pradesh,Changlang,27.466137,96.407194,Siltstone of Tipam Fm,2022.0,2
AR/WKG/83A03/2021/032,Arunachal Pradesh,West Kameng,27.405861,92.133778,Overburden covered slope,2021.0,2
AR/TIR/83N09/2022/016,Arunachal Pradesh,Tirap,26.919823,95.545421,"Intercalation of Siltstone-Sandstone-Shale, Barail Group",2022.0,2
AP/LDV/82P16/2022/63,Arunachal Pradesh,Lower Dibang Valley,28.212275,95.802589,Quartzite of Boleng Group,2022.0,2
AR/CHNG/92A07/2022/068,Arunachal Pradesh,Changlang,27.460656,96.412177,Siltstone and Clay Tipam Fm.,2022.0,2
AP/WSG/83I09/2021/107,Arunachal Pradesh,West Siang,27.760194,94.712278,Sandstone,2021.0,2
AP/LDV/82P11/2022/LS82,Arunachal Pradesh,Dibang Valley,28.615893,95.859914,Shiwalik,2022.0,2
AR/ANJ/91D11/2014/36,Arunachal Pradesh,Anjaw,28.26522,96.57889,Colluvial debris of rock boulders and fragments embedded in a sandy matrix,2014.0,2
AR/CHNG/83M12/2022/031,Arunachal Pradesh,Changlang,27.12922,95.684101,Intercalation of shale-grey shale of Disang Group.,2022.0,2
AR/USI/82L14/2022/37,Arunachal Pradesh,Upper Siang,28.744078,94.86976,Quartzite,2022.0,2
AR/CHNG/83M12/2022/100,Arunachal Pradesh,Changlang,27.153826,95.77545,Splintery Shale of Disang Group,2022.0,2
AR/EK/ 83A14/2020-21/25,Arunachal Pradesh,East Kameng,27.5335,92.964861,Jointed Gneiss,2020.0,2
AR/LPD/82L12/2021/07,Arunachal Pradesh,Leparada,28.026733,94.593471,Quartz-mica schist,2021.0,2
AP/PAP/83E15/2021/50,Arunachal Pradesh,Papum Pare,27.260722,93.780306,Sandstone,2021.0,2
AP/EK/83E03/2021/20,Arunachal Pradesh,East Kameng,27.301139,93.091889,Gneiss of Bomdilla Group,2021.0,2
AR/ESI/82L15/2022/58,Arunachal Pradesh,East Siang,28.280246,94.953896,Schistose Quarzite,2022.0,2
AR/LPD/82L12/2021/05,Arunachal Pradesh,Leparada,28.024691,94.553634,Quartz-mica schist,2021.0,2
AR/ESI/82L15/2022/57,Arunachal Pradesh,East Siang,28.274019,94.962496,Quartz-mica schist,2022.0,2
AP/LDV/82P/11/2022/LS-87,Arunachal Pradesh,Lower Dibang Valley,28.259561,95.568965,Quartzites and phyllites,2022.0,2
AP/LDV/82P16/2022/55,Arunachal Pradesh,Lower Dibang Valley,28.217204,95.789599,Chlorite schist of Dibang Group,2022.0,2
AP/LSB/83E14/2021/39,Arunachal Pradesh,Lr. Subansiri,27.666556,93.891861,Weathered Gneiss,2021.0,2
AP/DV/82P/13/2022/LS-136,Arunachal Pradesh,Dibang Valley,28.863017,95.856703,Gneiss,2022.0,2
AR/WKG/83A12/2021/002,Arunachal Pradesh,West Kameng,27.106939,92.573544,Predominantly sandstone,2021.0,2
AP/EK/83A15/2021/51,Arunachal Pradesh,East Kameng,27.34675,93.018528,Gneiss of Bomdilla Group (highly weathered),2021.0,2
AR/WKG/83A07/2021/012,Arunachal Pradesh,West Kameng,27.266667,92.404389,Mica chlorite schist,2021.0,2
AP/KD/83E09/2021/45,Arunachal Pradesh,Kra Daadi,27.756778,93.436761,Siltstone/shale,2021.0,2
AP/DV/82P/13/2022/LS-135,Arunachal Pradesh,Dibang Valley,28.858358,95.858469,Gneiss,2022.0,2
AP/LDV/82P16/2022/42,Arunachal Pradesh,Lower Dibang Valley,28.245016,95.77363,Quartzite of Boling Group,2022.0,2
AP/PP/83E12/2008/A-7,Arunachal Pradesh,Papum Pare,27.105556,93.699722, ,2008.0,3
AP/US/83I01/2021/11,Arunachal Pradesh,Upper Subansiri,28.005389,94.201306,Metagranitoid,2021.0,2
AR/LOH/92A05/2014/51,Arunachal Pradesh,Lohit,27.91669,96.33833,Profusely jointed and sheared gniesses,2014.0,2
AP/LEP/83I09/2021/83,Arunachal Pradesh,Lepa rada,27.94175,94.695694,Siltstone,2021.0,2
AP/E-Siang/82P8/2022/LS52,Arunachal Pradesh,East Siang,28.142304,95.288126,Lower Shiwalik,2022.0,2
AP/DV/82P15/2022/147,Arunachal Pradesh,Dibang Valley,28.450374,95.855884,Quartzite of Dibang Group,2022.0,2
AR/S/82P04/2022/028,Arunachal Pradesh,Siang,28.133611,95.11125,Orthoquartzite,2022.0,2
AR/ESI/82L15/2022/54,Arunachal Pradesh,East Siang,28.260051,94.984752,Phyllite,2022.0,2
AR/EK/ 83A14/2020-21/12,Arunachal Pradesh,East Kameng,27.566131,92.973072,Highly weathered gneiss,2020.0,2
AP/US/83E09/2021/15,Arunachal Pradesh,Upper Subansiri,27.840167,93.980861,Gneiss,2021.0,2
AP/EK/83E04/2021/32,Arunachal Pradesh,East Kameng,27.177667,93.148694,Gneiss of Bomdila Group,2021.0,2
AP/LDV/82P/11/2022/LS-88,Arunachal Pradesh,Lower Dibang Valley,28.261147,95.567331,Quartzites and phyllites,2022.0,2
AR/TIR/83N05/2022/010,Arunachal Pradesh,Tirap,26.943433,95.385986,"Shale and grey shale, Disang Group",2022.0,2
AP/LDV/82P11/2022/LS79,Arunachal Pradesh,Dibang Valley,28.85641,95.859872,Quartzites and Phyllites,2022.0,2
AP/E-Siang/82P8/2022/LS40,Arunachal Pradesh,Dibang Valley,28.625114,95.852703,Lower Shiwalik,2022.0,2
AR/S/82P04/2022/031,Arunachal Pradesh,Siang,28.22675,94.225111,Quartzite-Miri Group,2022.0,2
AP/KD/83E09/2021/37,Arunachal Pradesh,Kra Daadi,27.794583,93.597306,Siltstone,2021.0,2
AP/LDV/82P/11/2022/LS-95,Arunachal Pradesh,Lower Dibang Valley,28.263731,95.551326,Quartzites and Phyllites,2022.0,2
AP/LDV/82P16/2022/153,Arunachal Pradesh,Lower Dibang Valley,28.286447,95.920837,Basic schist of Mayudia Ultramafic complex,2022.0,2
AR/WKG/83A07/2021/014,Arunachal Pradesh,West Kameng,27.278417,92.426917,Biotite gneiss,2021.0,2
AR/ANJ/91D12/2014/08,Arunachal Pradesh,Anjaw,28.28331,96.58094,Weathered and jointed gneissic bedrock with pegmatite veins.,2014.0,2
AP/PAP/83E16/2021/52,Arunachal Pradesh,Papum Pare,27.248167,93.765889,Sandstone and shale,2021.0,2
AR/CHNG/92A07/2022/065,Arunachal Pradesh,Changlang,27.470221,96.407798,Sandstone siltstone intercaltions of Tipam Fm,2022.0,2
AR/CHNG/92A03/2022/081,Arunachal Pradesh,Changlang,27.305527,96.224831,"Siltstone intercalated with shale, Barail Group",2022.0,2
AR/WKG/83A12/2021/040,Arunachal Pradesh,West Kameng,27.167139,92.587917,Overburden covered slope,2021.0,2
AR/WKG/83A07/2021/019,Arunachal Pradesh,West Kameng,27.300667,92.391833,Overburden covered slope,2021.0,2
AR/CHNG/83M12/2022/046,Arunachal Pradesh,Changlang,27.093755,95.731806,Shale of Disang Group,2022.0,2
AP/LDV/82P16/2022/36,Arunachal Pradesh,Lower Dibang Valley,28.240521,95.866592,Quartzite of Boling Group,2022.0,2
AR/CHNG/83M15/2022/090,Arunachal Pradesh,Changlang,27.299744,95.987092,Shale-siltstone intercalation of Barail Gruop,2022.0,2
AP/PAP/83E12/2021/62,Arunachal Pradesh,Papum Pare,27.234139,93.707861,Sandstone,2021.0,2
AR/ANJ/91D12/2014/02,Arunachal Pradesh,Anjaw,28.08014,96.52356,Alluvium,2014.0,2
AP/EK/83E03/2021/04,Arunachal Pradesh,East Kameng,27.422111,93.014639,Gneiss of Bomdila Group,2021.0,2
AR/WKG/83A12/2021/009,Arunachal Pradesh,West Kameng,27.20675,92.537389,Overburden covered slope,2021.0,2
AR/TIR/83N05/2022/011,Arunachal Pradesh,Tirap,26.976731,95.423103,Shale-Siltstone intercalation of Disang Group,2022.0,2
AP/LDV/82P16/2022/52,Arunachal Pradesh,Lower Dibang Valley,28.229809,95.779855,Silty shale of Siwalik Group,2022.0,2
AP/ES/82P12/2022/79,Arunachal Pradesh,East Siang,28.237716,95.535611,Shale of Miri Group,2022.0,2
AP/EK/83E03/2021/43,Arunachal Pradesh,East Kameng,27.411944,93.010528,Schist of Bomdila Group,2021.0,2
AP/DV/82P15/2022/123,Arunachal Pradesh,Dibang Valley,28.498405,95.827217,Chlorite schist of Dibang Group,2022.0,2
AP/E-Siang/82P8/2021/LS20,Arunachal Pradesh,East Siang,28.140915,95.266966,Slate,2021.0,2
AP/PAP/83E15/2021/51,Arunachal Pradesh,Papum Pare,27.258556,93.778167,Micaceous Sandstone,2021.0,2
AR/US/82P02/2022/065,Arunachal Pradesh,Upper Siang,28.609361,95.088583,Shale,2022.0,2
