slope_deg,rainfall_24h_mm,rainfall_72h_mm,soil_moisture,elevation_m,lithology_code,ndvi,landslide_risk_level,event_id,state,district,lat,lng,year,data_source
34.8,106.2,193.8,0.42,1424.0,3,0.61,2,NG/TUE/83N4/2017/5,Nagaland,Tuensang,26.21475,95.010667,2017,GSI_REAL
34.8,106.2,193.8,0.42,1976.0,4,0.61,2,NG/PHE/83K6/2015/299,Nagaland,Phek,25.566,94.258,2015,GSI_REAL
34.8,106.2,193.8,0.42,1352.0,4,0.61,2,NG/KOH/83K2/2015/88,Nagaland,Kohima,25.672,94.101,2015,GSI_REAL
34.8,106.2,193.8,0.42,1550.0,4,0.61,2,NAG/KOH/83K02/2007/F-1,Nagaland,Kohima,25.63861,94.115,2007,GSI_REAL
34.8,106.2,193.8,0.42,1218.0,4,0.61,2,NG/KOH/83K2/2015/205,Nagaland,Kohima,25.571,94.166,2015,GSI_REAL
34.8,106.2,193.8,0.42,1744.0,4,0.61,2,NAG/ZUN/83J12/2016/0069,Nagaland,Zunheboto,26.086444,94.564667,2016,GSI_REAL
34.8,106.2,193.8,0.42,1314.0,4,0.61,2,NG/PHE/83K6/2015/338,Nagaland,Phek,25.681,94.387,2015,GSI_REAL
34.8,106.2,193.8,0.42,1949.0,3,0.61,2,NAG/KIP/83K13/2016/056,Nagaland,Kiphire,25.828928,94.898075,2016,GSI_REAL
34.8,106.2,193.8,0.42,958.0,3,0.61,2,NG/PHE/83K14/2017/8,Nagaland,Phek,25.588389,94.78825,2017,GSI_REAL
34.8,106.2,193.8,0.42,1130.0,5,0.61,2,NAG/ZUNH/83J08/2015/ 0079,Nagaland,Zunheboto,26.159667,94.4995,2015,GSI_REAL
34.8,106.2,193.8,0.42,1060.0,3,0.61,2,NG/PHE/83K14/2017/19,Nagaland,Phek,25.561903,94.778178,2017,GSI_REAL
34.8,106.2,193.8,0.42,1171.0,4,0.61,2,NG/KOH/83K2/2015/237,Nagaland,Kohima,25.679,94.07,2015,GSI_REAL
34.8,106.2,193.8,0.42,1437.0,3,0.61,2,NG/KOH/83K2/2015/194,Nagaland,Kohima,25.661,94.054,2015,GSI_REAL
34.8,106.2,193.8,0.42,1426.0,4,0.61,2,NL/KOH/83K02/2014/23,Nagaland,Kohima,25.71092,94.09306,2014,GSI_REAL
31.4,127.5,232.5,0.48,1017.0,3,0.72,2,NG/MON/83N01/2017/14,Nagaland,Mon,26.767972,95.087028,2017,GSI_REAL
31.4,127.5,232.5,0.48,795.0,4,0.72,2,NG/MON/83N01/2017/31,Nagaland,Mon,26.794472,95.072722,2017,GSI_REAL
31.4,127.5,232.5,0.48,645.0,3,0.72,2,NG/MON/83N2/2017/3,Nagaland,Mon,26.728556,95.032306,2017,GSI_REAL
34.8,106.2,193.8,0.42,504.0,4,0.61,2,NAG/WOK/83J/4/2016/0046,Nagaland,Wokha,26.222306,94.214056,2016,GSI_REAL
34.8,106.2,193.8,0.42,877.0,4,0.61,2,NAG/KOH/83K1/2016/162,Nagaland,Kohima,25.804972,94.241086,2016,GSI_REAL
34.8,106.2,193.8,0.42,887.0,5,0.61,2,NAG/WOKH/83J08/2015/0020,Nagaland,Wokha,26.103667,94.363139,2015,GSI_REAL
34.8,106.2,193.8,0.42,1884.0,3,0.61,2,NAG/KIP/83K13/2016/058,Nagaland,Kiphire,25.827106,94.907639,2016,GSI_REAL
34.8,106.2,193.8,0.42,2008.0,3,0.61,2,NG/PHE/83K6/2015/268,Nagaland,Phek,25.549,94.286,2015,GSI_REAL
34.8,106.2,193.8,0.42,1782.0,4,0.61,2,NG/NOK/83N04/2017/45,Nagaland,Noklak,26.112611,95.039028,2017,GSI_REAL
34.8,106.2,193.8,0.42,1626.0,4,0.61,2,NG/TUE/83N4/2017/1,Nagaland,Tuensang,26.207833,95.001083,2017,GSI_REAL
34.8,106.2,193.8,0.42,1527.0,4,0.61,2,NAG/TUN/83J16/2016/0047,Nagaland,Tuensang,26.178889,94.638139,2016,GSI_REAL
34.8,106.2,193.8,0.42,1963.0,3,0.61,2,NG/PHE/83K14/2017/64,Nagaland,Phek,25.660583,94.755389,2017,GSI_REAL
31.4,127.5,232.5,0.48,713.0,3,0.72,2,NG/MON/83N2/2017/6,Nagaland,Mon,26.724639,95.031528,2017,GSI_REAL
34.8,106.2,193.8,0.42,870.0,3,0.61,2,NG/PHE/83K14/2017/68,Nagaland,Phek,25.680167,94.837944,2017,GSI_REAL
34.8,106.2,193.8,0.42,1556.0,3,0.61,2,NG/NOK/83N04/2017/53,Nagaland,Noklak,26.041611,95.075806,2017,GSI_REAL
31.4,127.5,232.5,0.48,414.0,4,0.72,2,NL/MOK/83J10/2014/05,Nagaland,Mokokchung,26.70069,94.64383,2014,GSI_REAL
34.8,106.2,193.8,0.42,604.0,4,0.61,2,NAG/WOK/83J/4/2016/0102,Nagaland,Wokha,26.011389,94.022722,2016,GSI_REAL
34.8,106.2,193.8,0.42,860.0,5,0.61,2,NG/PHE/83K2/2015/130,Nagaland,Phek,25.622,94.212,2015,GSI_REAL
34.8,106.2,193.8,0.42,1685.0,3,0.61,2,NAG/ZUN/83J12/2017/0083,Nagaland,Zunheboto,26.182283,94.586087,2017,GSI_REAL
34.8,106.2,193.8,0.42,1079.0,4,0.61,2,NG/TUE/83J15/2017/6,Nagaland,Tuensang,26.261111,94.809444,2017,GSI_REAL
34.8,106.2,193.8,0.42,1174.0,4,0.61,2,NG/KOH/83K2/2015/146,Nagaland,Phek,25.684,94.246,2015,GSI_REAL
31.4,127.5,232.5,0.48,813.0,4,0.72,2,NG/MOK/83J10/2017/3,Nagaland,Mokukchung,26.673278,94.743833,2017,GSI_REAL
34.8,106.2,193.8,0.42,1153.0,4,0.61,2,NG/TUE/83J15/2017/18,Nagaland,Tuensang,26.300556,94.844722,2017,GSI_REAL
31.4,127.5,232.5,0.48,486.0,3,0.72,2,NG/MOK/83J10/2017/18,Nagaland,Mokukchung,26.635667,94.703611,2017,GSI_REAL
34.8,106.2,193.8,0.42,1611.0,3,0.61,2,NAG/KOH/83K1/2016/118,Nagaland,Kohima,25.896389,94.203556,2016,GSI_REAL
34.8,106.2,193.8,0.42,1188.0,2,0.61,2,NG/PHE/83K14/2017/24,Nagaland,Phek,25.581944,94.858139,2017,GSI_REAL
34.8,106.2,193.8,0.42,1652.0,5,0.61,2,NAG/WOKH/83J08/2015/0014,Nagaland,Wokha,26.065972,94.270389,2015,GSI_REAL
34.8,106.2,193.8,0.42,1587.0,3,0.61,2,NAG/KIP/83K13/2016/084,Nagaland,Kiphire,25.878183,94.946942,2016,GSI_REAL
34.8,106.2,193.8,0.42,510.0,4,0.61,2,NAG/WOK/83J/4/2016/0099,Nagaland,Wokha,26.012889,94.044222,2016,GSI_REAL
34.8,106.2,193.8,0.42,640.0,4,0.61,2,NAG/MOK/83J/7/2016/0011,Nagaland,Mokokchung,26.395389,94.454528,2016,GSI_REAL
34.8,106.2,193.8,0.42,734.0,4,0.61,2,NG/KOH/83G14/2015/24,Nagaland,Kohima,25.688,93.907,2015,GSI_REAL
34.8,106.2,193.8,0.42,937.0,4,0.61,2,NG/KOH/83K2/2015/203,Nagaland,Kohima,25.677,94.241,2015,GSI_REAL
34.8,106.2,193.8,0.42,992.0,4,0.61,2,NG/TUE/83J15/2017/39,Nagaland,Tuensang,26.375278,94.936389,2017,GSI_REAL
34.8,106.2,193.8,0.42,1129.0,4,0.61,2,NG/KOH/83K2/2015/231,Nagaland,Kohima,25.733,94.022,2015,GSI_REAL
34.8,106.2,193.8,0.42,1671.0,4,0.61,2,NG/PHE/83K14/2017/73,Nagaland,Phek,25.733444,94.780361,2017,GSI_REAL
34.8,106.2,193.8,0.42,1644.0,5,0.61,2,NAG/ZUN/83J12/2016/0001,Nagaland,Zunheboto,26.077167,94.542306,2016,GSI_REAL
34.8,106.2,193.8,0.42,1034.0,4,0.61,2,NAG/WOK/83K1/2016/167,Nagaland,Wokha,25.817194,94.280058,2016,GSI_REAL
34.8,106.2,193.8,0.42,1544.0,4,0.61,2,NG/PHE/83K6/2015/290,Nagaland,Phek,25.713,94.309,2015,GSI_REAL
34.8,106.2,193.8,0.42,1746.0,4,0.61,2,NG/PHE/83K6/2015/335,Nagaland,Phek,25.681,94.285,2015,GSI_REAL
31.4,127.5,232.5,0.48,687.0,4,0.72,2,NG/MON/83N2/2017/70,Nagaland,Mon,26.71125,95.016722,2017,GSI_REAL
34.8,106.2,193.8,0.42,1841.0,4,0.61,2,NAG/ZUN/83K09/2016/136,Nagaland,Kiphire,25.966742,94.502006,2016,GSI_REAL
34.8,106.2,193.8,0.42,1491.0,4,0.61,2,NAG/ZUNB/83J12/2016/0010,Nagaland,Zunheboto,26.031742,94.547354,2016,GSI_REAL
34.8,106.2,193.8,0.42,2033.0,4,0.61,2,NAG/ZUN/83K09/2016/099,Nagaland,Kiphire,25.939139,94.649311,2016,GSI_REAL
34.8,106.2,193.8,0.42,1694.0,4,0.61,2,NAG/KIP/83K13/2016/030,Nagaland,Kiphire,25.9255,94.760419,2016,GSI_REAL
31.4,127.5,232.5,0.48,506.0,4,0.72,2,NA/MOK/83J06/2020/26,Nagaland,Mokokchung,26.62,94.5,2020,GSI_REAL
31.4,127.5,232.5,0.48,278.0,4,0.72,2,NG/MON/83N01/2017/50,Nagaland,Mon,26.834,95.079806,2017,GSI_REAL
34.8,106.2,193.8,0.42,532.0,3,0.61,2,NG/MON/83N2/2017/58,Nagaland,Mon,26.582861,95.020306,2017,GSI_REAL
34.8,106.2,193.8,0.42,2023.0,3,0.61,2,NG/PHE/83K6/2015/322,Nagaland,Phek,25.594,94.314,2015,GSI_REAL
34.8,106.2,193.8,0.42,709.0,4,0.61,2,NG/PHE/83K10/2017/30,Nagaland,Phek,25.692222,94.584722,2017,GSI_REAL
31.4,127.5,232.5,0.48,191.0,4,0.72,2,NG/MOK/83J10/2017/19,Nagaland,Mokukchung,26.719417,94.660667,2017,GSI_REAL
34.8,106.2,193.8,0.42,1040.0,4,0.61,2,NAG/PHK/83K5/2016/031,Nagaland,Phek,25.788389,94.434111,2016,GSI_REAL
35.0,102.0,186.0,0.41,1098.0,4,0.55,2,NAG/PER/83G11/2017/0135,Nagaland,Peren,25.298167,93.632222,2017,GSI_REAL
31.4,127.5,232.5,0.48,847.0,4,0.72,2,NG/MON/83N01/2017/72,Nagaland,Mon,26.758306,94.955806,2017,GSI_REAL
34.8,106.2,193.8,0.42,1329.0,3,0.61,2,NG/NOK/83N3/2017/22,Nagaland,Noklak,26.26175,95.103444,2017,GSI_REAL
28.5,136.0,248.0,0.5,676.0,4,0.68,2,NG/PRN/83G07/2017/10,Nagaland,Peren,25.4095,93.476639,2017,GSI_REAL
34.8,106.2,193.8,0.42,880.0,4,0.61,2,NAG/WOK/83J/4/2016/0069,Nagaland,Wokha,26.069722,94.223444,2016,GSI_REAL
34.8,106.2,193.8,0.42,1988.0,3,0.61,2,NG/PHE/83K14/2017/1,Nagaland,Phek,25.631833,94.750139,2017,GSI_REAL
34.8,106.2,193.8,0.42,1442.0,4,0.61,2,NG/PHE/83K6/2015/328,Nagaland,Phek,25.646,94.378,2015,GSI_REAL
34.8,106.2,193.8,0.42,1476.0,3,0.61,2,NG/MON/83N3/2017/13,Nagaland,Mon,26.420167,95.053833,2017,GSI_REAL
34.8,106.2,193.8,0.42,1160.0,4,0.61,2,NA/PER/83G10/2020/3,Nagaland,Peren,25.51,93.71,2020,GSI_REAL
34.8,106.2,193.8,0.42,1243.0,4,0.61,2,NG/PHE/83K6/2015/320,Nagaland,Phek,25.692,94.444,2015,GSI_REAL
34.8,106.2,193.8,0.42,1413.0,3,0.61,2,NAG/KOH/83K1/2016/113,Nagaland,Kohima,25.878917,94.223889,2016,GSI_REAL
34.8,106.2,193.8,0.42,1324.0,4,0.61,2,NG/KOH/83K2/2015/154,Nagaland,Kohima,25.682,94.131,2015,GSI_REAL
34.8,106.2,193.8,0.42,1823.0,4,0.61,2,NAG/ZUN/83J12/2016/0005,Nagaland,Zunheboto,26.041525,94.523238,2016,GSI_REAL
31.4,127.5,232.5,0.48,739.0,4,0.72,2,NG/MOK/83J10/2017/4,Nagaland,Mokukchung,26.674139,94.74625,2017,GSI_REAL
34.8,106.2,193.8,0.42,1005.0,3,0.61,2,NAG/WOK/83J/4/2016/0065,Nagaland,Wokha,26.152278,94.241056,2016,GSI_REAL
34.8,106.2,193.8,0.42,1129.0,4,0.61,2,NAG/MOKH/83J08/2015/ 0112,Nagaland,Mokokchung,26.327167,94.508056,2015,GSI_REAL
34.8,106.2,193.8,0.42,734.0,4,0.61,2,NAG/WOK/83J/4/2016/0084,Nagaland,Wokha,26.091861,94.101333,2016,GSI_REAL
34.8,106.2,193.8,0.42,1479.0,5,0.61,2,NL/KOH/83K01/2014/50,Nagaland,Kohima,25.83889,94.15269,2014,GSI_REAL
34.8,106.2,193.8,0.42,1218.0,4,0.61,2,NL/KOH/83K02/2014/38,Nagaland,Kohima,25.57086,94.17047,2014,GSI_REAL
34.8,106.2,193.8,0.42,1435.0,5,0.61,2,NAG/WOKH/83J08/2015/0053,Nagaland,Wokha,26.112194,94.259111,2015,GSI_REAL
34.8,106.2,193.8,0.42,1411.0,4,0.61,2,NAG/MOK/83J12/2017/0077,Nagaland,Mokokchung,26.220506,94.550504,2017,GSI_REAL
34.8,106.2,193.8,0.42,866.0,3,0.61,2,NG/PHE/83K2/2015/56,Nagaland,Phek,25.669,94.218,2015,GSI_REAL
34.8,106.2,193.8,0.42,890.0,3,0.61,2,NG/NOK/83N04/2017/23,Nagaland,Noklak,26.175722,95.030222,2017,GSI_REAL
34.8,106.2,193.8,0.42,1660.0,3,0.61,2,NG/MON/83N2/2017/40,Nagaland,Mon,26.577389,95.096306,2017,GSI_REAL
34.8,106.2,193.8,0.42,1188.0,3,0.61,2,NG/KOH/83K2/2015/171,Nagaland,Kohima,25.704,94.118,2015,GSI_REAL
34.8,106.2,193.8,0.42,1026.0,4,0.61,2,NG/PHE/83K2/2015/70,Nagaland,Phek,25.612,94.209,2015,GSI_REAL
34.8,106.2,193.8,0.42,560.0,4,0.61,2,NAG/WOK/83J/4/2016/0112,Nagaland,Wokha,26.212972,94.116583,2016,GSI_REAL
34.8,106.2,193.8,0.42,1357.0,3,0.61,2,NG/KOH/83K2/2015/169,Nagaland,Kohima,25.659,94.107,2015,GSI_REAL
31.4,127.5,232.5,0.48,284.0,4,0.72,2,NG/MON/83N01/2017/60,Nagaland,Mon,26.841222,95.079556,2017,GSI_REAL
34.8,106.2,193.8,0.42,2033.0,4,0.61,2,NAG/ZUN/83K09/2016/102,Nagaland,Kiphire,25.941525,94.652408,2016,GSI_REAL
34.8,106.2,193.8,0.42,1761.0,4,0.61,2,NG/KOH/83K2/2015/233,Nagaland,Kohima,25.561,94.143,2015,GSI_REAL
34.8,106.2,193.8,0.42,1102.0,5,0.61,2,NAG/ZUNH/83J08/2015/ 0065,Nagaland,Zunheboto,26.075722,94.481611,2015,GSI_REAL
34.8,106.2,193.8,0.42,875.0,4,0.61,2,NAG/KIP/83K13/2016/037,Nagaland,Kiphire,25.914247,94.841489,2016,GSI_REAL
34.8,106.2,193.8,0.42,297.0,4,0.61,2,NAG/WOK/83J/4/2016/0032,Nagaland,Wokha,26.212861,94.235889,2016,GSI_REAL
34.8,106.2,193.8,0.42,701.0,4,0.61,2,NA/DIM/83G13/2020/22,Nagaland,Dimapur,25.77,93.93,2020,GSI_REAL
34.8,106.2,193.8,0.42,1536.0,4,0.61,2,NG/PHE/83K6/2015/301,Nagaland,Phek,25.695,94.459,2015,GSI_REAL
34.8,106.2,193.8,0.42,671.0,4,0.61,2,NG/KOH/83K2/2015/190,Nagaland,Kohima,25.742,94.245,2015,GSI_REAL
34.8,106.2,193.8,0.42,936.0,4,0.61,2,NG/LON/83J14/2017/8,Nagaland,Longleng,26.535556,94.788056,2017,GSI_REAL
34.8,106.2,193.8,0.42,934.0,4,0.61,2,NAG/ZUN/83K09/2016/120,Nagaland,Kiphire,25.850458,94.530347,2016,GSI_REAL
34.8,106.2,193.8,0.42,776.0,4,0.61,2,NL/MON/83J15/2014/12,Nagaland,Mon,26.41931,94.97369,2014,GSI_REAL
34.8,106.2,193.8,0.42,1151.0,4,0.61,2,NA/PER/83G10/2020/1,Nagaland,Peren,25.51,93.7,2020,GSI_REAL
34.8,106.2,193.8,0.42,1279.0,4,0.61,2,MAN/SEN/83K04/2015/90,Manipur,Senapati,25.200853,94.134506,2015,GSI_REAL
35.0,102.0,186.0,0.41,1116.0,4,0.55,2,MN/KAN/83H13/2018/6,Manipur,Kangpokpi,24.788639,93.772167,2018,GSI_REAL
35.0,102.0,186.0,0.41,51.0,4,0.55,2,MN/JRM/83H02/2020/3,Manipur,Jiribam,24.74,93.15,2020,GSI_REAL
35.0,102.0,186.0,0.41,528.0,4,0.55,2,MN/NON/83H09/2018/77,Manipur,Noney,24.822953,93.710756,2018,GSI_REAL
35.0,102.0,186.0,0.41,595.0,4,0.55,2,MN/NON/83H05/2018/73,Manipur,Noney,24.766472,93.434167,2018,GSI_REAL
34.8,106.2,193.8,0.42,1817.0,4,0.61,2,MN/UKH/83K11/2017/100,Manipur,Ukhrul,25.410694,94.500056,2017,GSI_REAL
34.8,106.2,193.8,0.42,1630.0,4,0.61,2,MAN/SEN/83K03/2015/26,Manipur,Senapati,25.42955,94.053333,2015,GSI_REAL
35.0,102.0,186.0,0.41,929.0,3,0.55,2,MN/KAM/83L09/2017/25,Manipur,Kamjong,24.867139,94.566889,2017,GSI_REAL
35.0,102.0,186.0,0.41,1068.0,4,0.55,2,MAN/TAM/83G12/2017/0065,Manipur,Tamenglong,25.058833,93.604028,2017,GSI_REAL
35.0,102.0,186.0,0.41,1358.0,4,0.55,2,MN/CHA/83L03/2018/2,Manipur,Chandel,24.272667,94.075083,2018,GSI_REAL
35.0,102.0,186.0,0.41,1224.0,3,0.55,2,MN/TAM/83H05/2018/3,Manipur,Tamenglong,24.94775,93.492889,2018,GSI_REAL
35.0,102.0,186.0,0.41,1421.0,4,0.55,2,MN/NON/83H09/2018/63,Manipur,Noney,24.663889,93.679056,2018,GSI_REAL
35.0,102.0,186.0,0.41,1224.0,3,0.55,2,MN/TAM/83H09/2018/26,Manipur,Tamenglong,24.978389,93.502278,2018,GSI_REAL
34.8,106.2,193.8,0.42,1164.0,3,0.61,2,MN/KAM/83L09/2017/39,Manipur,Kamjong,24.919917,94.567111,2017,GSI_REAL
35.0,102.0,186.0,0.41,1471.0,4,0.55,2,MN/UKH/83L01/2018/31,Manipur,Ukhrul,24.913611,94.242028,2018,GSI_REAL
35.0,102.0,186.0,0.41,1031.0,4,0.55,2,MN/NON/83H09/2018/10,Manipur,Noney,24.80425,93.732861,2018,GSI_REAL
35.0,102.0,186.0,0.41,1118.0,4,0.55,2,MN/CHU/83H10/2018/80,Manipur,Churachandpur,24.553572,93.711317,2018,GSI_REAL
34.8,106.2,193.8,0.42,1286.0,4,0.61,2,MN/UKH/83K12/2017/65,Manipur,Ukhrul,25.264278,94.543611,2017,GSI_REAL
34.8,106.2,193.8,0.42,1761.0,4,0.61,2,MAN/SEN/83K03/2015/73,Manipur,Senapati,25.379878,94.214606,2015,GSI_REAL
35.0,102.0,186.0,0.41,200.0,3,0.55,2,MN/TAM/83H01/2018/46,Manipur,Tamenglong,24.80592,93.23789,2018,GSI_REAL
34.8,106.2,193.8,0.42,1690.0,4,0.61,2,MAN/SEN/83K03/2015/69,Manipur,Senapati,25.350061,94.220711,2015,GSI_REAL
35.0,102.0,186.0,0.41,480.0,4,0.55,3,MAN/TAM/83H09/2009-10/MN-1,Manipur,Tamenglong,24.792333,93.658222,2009,GSI_REAL
35.0,102.0,186.0,0.41,1455.0,5,0.55,2,MN/CDL/83H16/2020/31,Manipur,Chandel,24.17,93.93,2020,GSI_REAL
34.8,106.2,193.8,0.42,1256.0,3,0.61,2,MN/UKH/83K11/2017/34,Manipur,Ukhrul,25.287361,94.528472,2017,GSI_REAL
35.0,102.0,186.0,0.41,1255.0,4,0.55,2,MN/CDL/83L04/2020/47,Manipur,Chandel,24.1,94.04,2020,GSI_REAL
35.0,102.0,186.0,0.41,1560.0,3,0.55,2,MN/KAM/83L05/2018/68,Manipur,Kamjong,24.916083,94.486889,2018,GSI_REAL
35.0,102.0,186.0,0.41,1398.0,4,0.55,2,MN/TEN/83L03/2018/38,Manipur,Tengnoupal,24.4165,94.176944,2018,GSI_REAL
35.0,102.0,186.0,0.41,305.0,4,0.55,2,MAN/TAM/83H09/2009-10/MN-5,Manipur,Tamenglong,24.8133,93.5472,2009,GSI_REAL
35.0,102.0,186.0,0.41,621.0,4,0.55,2,MN/NON/83H09/2018/57,Manipur,Noney,24.872153,93.623861,2018,GSI_REAL
35.0,102.0,186.0,0.41,1234.0,5,0.55,3,MN/TMG/83H09/2018/002,Manipur,Tamenglong,24.98575,93.497389,2018,GSI_REAL
35.0,102.0,186.0,0.41,819.0,4,0.55,2,MN/WEI/83H13/2020/2,Manipur,West Imphal,24.83,93.9,2020,GSI_REAL
34.8,106.2,193.8,0.42,1617.0,3,0.61,2,MN/KAM/83L05/2018/74,Manipur,Kamjong,24.957303,94.473342,2018,GSI_REAL
35.0,102.0,186.0,0.41,1335.0,4,0.55,2,MN/CHA/83H15/2018/2,Manipur,Chandel,24.346028,93.954583,2018,GSI_REAL
35.0,102.0,186.0,0.41,1224.0,3,0.55,2,MN/TAM/83H09/2018/27,Manipur,Tamenglong,24.97775,93.502639,2018,GSI_REAL
35.0,102.0,186.0,0.41,1188.0,4,0.55,2,MN/NON/83H10/2018/22,Manipur,Noney,24.685056,93.669,2018,GSI_REAL
34.8,106.2,193.8,0.42,1752.0,3,0.61,2,MAN/UKH/83K08/2015/002,Manipur,Ukhrul,25.063972,94.336,2015,GSI_REAL
34.8,106.2,193.8,0.42,1275.0,4,0.61,2,MN/UKH/83K11/2017/71,Manipur,Ukhrul,25.429639,94.556472,2017,GSI_REAL
34.8,106.2,193.8,0.42,1442.0,4,0.61,2,MN/UKH/83K11/2017/53,Manipur,Ukhrul,25.419639,94.578556,2017,GSI_REAL
35.0,102.0,186.0,0.41,1140.0,3,0.55,2,MN/TAM/83H05/2018/23,Manipur,Tamenglong,24.8545,93.449036,2018,GSI_REAL
34.8,106.2,193.8,0.42,1987.0,3,0.61,2,MAN/UKH/83K08/2015/026,Manipur,Ukhrul,25.126167,94.456278,2015,GSI_REAL
35.0,102.0,186.0,0.41,1093.0,4,0.55,2,MAN/TAM/83G12/2017/0051,Manipur,Tamenglong,25.155861,93.677306,2017,GSI_REAL
35.0,102.0,186.0,0.41,1398.0,4,0.55,2,MN/TEN/83L03/2018/40,Manipur,Tengnoupal,24.416167,94.176167,2018,GSI_REAL
35.0,102.0,186.0,0.41,999.0,3,0.55,2,MN/TAM/83H09/2018/25,Manipur,Tamenglong,24.989697,93.507075,2018,GSI_REAL
34.8,106.2,193.8,0.42,1696.0,3,0.61,2,MAN/UKH/83K08/2015/045,Manipur,Ukhrul,25.166833,94.354889,2015,GSI_REAL
36.2,110.5,201.5,0.43,1380.0,3,0.52,2,MN/CCP/83H08/2020/11,Manipur,Churachandpur,24.15,93.3,2020,GSI_REAL
36.2,110.5,201.5,0.43,733.0,4,0.52,2,MN/PZL/83H03/2020/15,Manipur,Pherzawl,24.27,93.11,2020,GSI_REAL
35.0,102.0,186.0,0.41,1025.0,4,0.55,2,MAN/TAM/83G12/2017/0040,Manipur,Tamenglong,25.163333,93.691194,2017,GSI_REAL
36.2,110.5,201.5,0.43,693.0,4,0.52,2,MN/PZL/83H03/2020/11,Manipur,Pherzawl,24.29,93.12,2020,GSI_REAL
35.0,102.0,186.0,0.41,1387.0,5,0.55,2,MN/CDL/84I01/2020/10,Manipur,Chandel,23.99,94.0,2020,GSI_REAL
35.0,102.0,186.0,0.41,1208.0,4,0.55,2,MAN/TAM/83G12/2017/0079,Manipur,Tamenglong,25.09225,93.619972,2017,GSI_REAL
35.0,102.0,186.0,0.41,1111.0,4,0.55,2,MN/KAM/83L05/2018/48,Manipur,Kamjong,24.889031,94.306125,2018,GSI_REAL
34.8,106.2,193.8,0.42,1265.0,3,0.61,2,MN/KAM/83L09/2017/9,Manipur,Kamjong,24.970167,94.618,2017,GSI_REAL
35.0,102.0,186.0,0.41,1239.0,4,0.55,2,MN/CHA/83L03/2018/57,Manipur,Chandel,24.279575,94.077164,2018,GSI_REAL
35.0,102.0,186.0,0.41,162.0,4,0.55,2,MN/JRM/83H02/2020/20,Manipur,Jiribam,24.69,93.12,2020,GSI_REAL
35.0,102.0,186.0,0.41,416.0,4,0.55,2,MN/PZL/83H02/2020/38,Manipur,Pherzawl,24.52,93.11,2020,GSI_REAL
35.0,102.0,186.0,0.41,1208.0,3,0.55,2,MN/KAM/83L05/2018/21,Manipur,Kamjong,24.932631,94.417417,2018,GSI_REAL
34.8,106.2,193.8,0.42,1018.0,3,0.61,2,MN/KAM/83L09/2017/41,Manipur,Kamjong,24.9155,94.578333,2017,GSI_REAL
34.8,106.2,193.8,0.42,1123.0,4,0.61,2,MAN/SEN/83K03/2015/47,Manipur,Senapati,25.317878,94.069389,2015,GSI_REAL
35.0,102.0,186.0,0.41,336.0,4,0.55,2,MN/NON/83H05/2018/60,Manipur,Noney,24.759667,93.462694,2018,GSI_REAL
34.8,106.2,193.8,0.42,1403.0,4,0.61,2,MAN/SEN/83K03/2015/32,Manipur,Senapati,25.446611,94.049511,2015,GSI_REAL
35.0,102.0,186.0,0.41,683.0,4,0.55,2,MN/NON/83H09/2018/80,Manipur,Noney,24.817939,93.688678,2018,GSI_REAL
35.0,102.0,186.0,0.41,951.0,4,0.55,2,MAN/TAM/83G12/2017/0027,Manipur,Tamenglong,25.162583,93.703972,2017,GSI_REAL
35.0,102.0,186.0,0.41,912.0,4,0.55,2,MN/CCP/83H12/2020/31,Manipur,Churachandpur,24.1,93.51,2020,GSI_REAL
34.8,106.2,193.8,0.42,1851.0,3,0.61,2,MN/KAM/83L05/2018/78,Manipur,Kamjong,24.948667,94.4835,2018,GSI_REAL
34.8,106.2,193.8,0.42,1496.0,3,0.61,2,MN/UKH/83K11/2017/22,Manipur,Ukhrul,25.360389,94.529917,2017,GSI_REAL
35.0,102.0,186.0,0.41,1338.0,4,0.55,2,MN/NON/83H09/2018/6,Manipur,Noney,24.791389,93.735417,2018,GSI_REAL
35.0,102.0,186.0,0.41,1109.0,4,0.55,2,MN/KAM/83L06/2018/8,Manipur,Kamjong,24.684625,94.264253,2018,GSI_REAL
34.8,106.2,193.8,0.42,1494.0,4,0.61,2,MAN/SEN/83K04/2015/94,Manipur,Senapati,25.255931,94.1254,2015,GSI_REAL
34.8,106.2,193.8,0.42,1733.0,3,0.61,2,MN/UKH/83K12/2017/11,Manipur,Ukhrul,25.049,94.551028,2017,GSI_REAL
35.0,102.0,186.0,0.41,736.0,4,0.55,2,MN/CCP/83H07/2020/5,Manipur,Churachandpur,24.32,93.28,2020,GSI_REAL
34.8,106.2,193.8,0.42,1117.0,3,0.61,2,MAN/UKH/83K08/2015/032,Manipur,Ukhrul,25.079944,94.294667,2015,GSI_REAL
35.0,102.0,186.0,0.41,1289.0,4,0.55,2,MN/NON/83H10/2018/26,Manipur,Noney,24.634278,93.719639,2018,GSI_REAL
35.0,102.0,186.0,0.41,580.0,4,0.55,2,MN/NON/83H10/2018/13,Manipur,Noney,24.640639,93.620311,2018,GSI_REAL
35.0,102.0,186.0,0.41,1282.0,4,0.55,2,MN/CDL/83L04/2020/49,Manipur,Chandel,24.12,94.02,2020,GSI_REAL
34.8,106.2,193.8,0.42,1783.0,3,0.61,2,MAN/UKH/83K08/2015/024,Manipur,Ukhrul,25.128194,94.440417,2015,GSI_REAL
